"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"ENSG00000152082",59.778011131643,-0.663608754666045,0.281374161156876,-2.35845662564609,0.0183511042032775,0.081596488065221,1
"ENSG00000188542",72.3413539651584,0.55336803190862,0.298752568169371,1.85226200832155,0.0639882083830404,0.172459690083507,1.13290560769384
"ENSG00000162961",337.362220052908,0.155305371601185,0.183332628776318,0.847123464261626,0.396926307697742,0.582105899922659,1.06206708398798
"ENSG00000152683",1380.15329993568,0.0188148800968871,0.0922781995827623,0.203893012455369,0.838437105636975,0.764168107795983,1.42284087160721
"ENSG00000091106",34.4972257559336,1.76923920894182,0.363026076273722,4.87358711831989,1.09589907169511e-06,4.23585562694442e-05,1
"ENSG00000153832",23.809357078552,-0.923939502251492,0.59942493984329,-1.54137647741691,0.123225185540605,0.366486706387721,0.686717183744611
"ENSG00000163053",13.3684309796282,1.37481355340039,0.913294553660997,1.50533422967362,0.132238169074611,0.44332228386179,0.542147831511416
"ENSG00000134324",245.180032378539,-0.0176366292968188,0.173381844998613,-0.10172131515246,0.91897788285848,0.947058642587981,1.06206708398798
"ENSG00000196504",5313.77668404307,0.0269996514830619,0.0926003902834197,0.291571681290162,0.770614130083001,0.885291643658956,1
"ENSG00000162994",88.1214310327083,0.388680668504665,0.265181238943104,1.46571706978132,0.142725381850581,0.3177486813811,1
"ENSG00000085760",1960.89367024048,-0.132996260309601,0.12938263806164,-1.02792973077454,0.303982883148859,0.408166525024404,1.42284087160721
"ENSG00000153827",7860.25864052204,-0.149734657810185,0.097248114907436,-1.53971784391612,0.123629145344497,0.232099350646978,1.40058761104078
"ENSG00000014641",914.257511228234,-0.21094697645969,0.130530018636624,-1.61608018341692,0.106076978108807,0.249443249781286,1.08200118833459
"ENSG00000144034",379.388904129974,0.201861170970712,0.156918232783861,1.28640991801607,0.198300038854156,0.360928605732265,1.13290560769384
"ENSG00000144048",332.592624769483,0.45070075066495,0.198170541631967,2.27430750783318,0.0229475040748291,0.0904400063692061,1.07180620776047
"ENSG00000138443",1106.79915133599,-0.253118185011919,0.125446887866876,-2.01773188092579,0.0436191926383189,0.133397254734352,1.13290560769384
"ENSG00000115234",217.35850309719,-0.382851387887554,0.165410681828124,-2.3145505698681,0.0206375406892732,0.0881962823796298,1
"ENSG00000163795",8.02372700106818,-0.630152201883679,0.848730876413145,-0.742464094798566,0.457806198260133,0.659289826461853,1
"ENSG00000115241",1454.13385101342,-0.421200510667207,0.139037276210772,-3.02940709244542,0.00245034257183515,0.014565590876328,1.42284087160721
"ENSG00000115216",832.566232235006,0.0794498068755452,0.128682203904762,0.617410989746075,0.53696367510062,0.726450080099692,1
"ENSG00000157992",8.37571204848084,2.49658281998766,1.01433279708185,2.46130542872135,0.013843246170886,0.0795073860712062,0.782533985485213
"ENSG00000138002",395.895001164754,0.59669397020175,0.207909283866225,2.86997270687383,0.00410507230545559,0.0275251295792093,1
"ENSG00000155438",381.402700641471,-0.671726888451724,0.171325342890214,-3.9207678042248,8.82672823089426e-05,0.00148986653254913,1.07180620776047
"ENSG00000211460",991.165113556229,-0.354240269794705,0.129633376333769,-2.73263167104926,0.00628305520225219,0.0345536816268893,1.11252131364215
"ENSG00000121989",56.9564106423411,0.349397706541559,0.400401571907676,0.872618218946759,0.382871206716245,0.734384998039581,0.698449483630123
"ENSG00000115947",905.169589501319,0.145835124641489,0.129547837927928,1.12572411067657,0.260282314965279,0.432229154111494,1.11252131364215
"ENSG00000204406",956.881383356202,0.194383428130126,0.177071359347697,1.09776888168817,0.272305422912475,0.45215056607076,1.08200118833459
"ENSG00000172954",2026.37638848728,0.0186356148063459,0.118402371312418,0.157392243075722,0.874935726395772,0.95367152083081,1
"ENSG00000163072",255.26063343023,0.501909250328388,0.418439848566488,1.19947765980667,0.230342266388377,0.396316348138556,1.13290560769384
"ENSG00000196151",108.311968069106,0.00318708456017476,0.256127377520536,0.0124433576411378,0.990071893260873,0.952796202322875,1.13290560769384
"ENSG00000115504",598.13530501818,0.34776346225075,0.109288526612364,3.18206744139058,0.00146227763760801,0.0129074779781065,1
"ENSG00000163249",206.044485005767,0.288895307163729,0.169693814579475,1.70245042743398,0.0886709638017286,0.213782859519382,1.13290560769384
"ENSG00000028116",1044.68975870363,0.0285488956495995,0.106323276652967,0.268510306946064,0.788306542282297,0.837878053603887,1.13290560769384
"ENSG00000172292",465.475291262551,-0.452170895833641,0.201228662676178,-2.24705014593912,0.0246368225167211,0.0951112391867843,1.07180620776047
"ENSG00000119185",238.017065761141,0.0451040888080983,0.189062541574298,0.238567028838832,0.811441334132415,1,0.603264584698864
"ENSG00000184182",211.34953487091,-0.619408549081751,0.15519666186911,-3.99112030904472,6.57619073617518e-05,0.00125168672415435,1
"ENSG00000205639",616.024472124634,0.260139548141122,0.187380774495124,1.3882936968429,0.165047630788514,0.347963899739416,1
"ENSG00000077380",1050.11691693355,0.151128623557459,0.120700781220766,1.25209316815472,0.210535916833692,0.378148990800341,1.11252131364215
"ENSG00000057935",94.9256650450559,0.219766512437691,0.259250234572915,0.84770034171707,0.396604876010902,0.6023867986386,1
"ENSG00000138413",839.786409618852,-0.478351651296132,0.146605062883494,-3.26285901651482,0.00110294373430667,0.00991014696775257,1.08200118833459
"ENSG00000135919",98.0621566274057,-1.00400303176794,0.350013928288315,-2.86846593984945,0.004124676061049,0.0254116333984709,1.12172056394008
"ENSG00000158019",131.570234369662,0.193875675921116,0.229672373772956,0.844140166865578,0.398591084656048,0.604289696617101,1
"ENSG00000032389",79.3175680542005,0.107454288481841,0.343048701710284,0.313233333769003,0.754103395067463,0.822267902599498,1.12172056394008
"ENSG00000115446",143.943466270653,0.637534145298803,0.264559663289698,2.40979345593093,0.0159615538538626,0.0712435052886743,1.06206708398798
"ENSG00000021574",1114.37922748581,-0.0630130677840569,0.130095090047448,-0.484361613963103,0.628129255801718,0.758561327476341,1.08200118833459
"ENSG00000221944",190.421720935461,0.46376286432135,0.23472510520041,1.9757701841283,0.0481808117952086,0.154925523447115,1
"ENSG00000115317",97.0963267786007,0.566667452174816,0.237323519653225,2.38774249178011,0.0169522151253117,0.0694273652017087,1.16923777192108
"ENSG00000163001",672.361147416052,0.129515769944267,0.162282286494048,0.798089383273614,0.424818621981203,0.598607458472492,1.08200118833459
"ENSG00000169764",1308.76177837961,-0.0846049469726367,0.0921028844857987,-0.918591718869368,0.358309165068447,0.45215056607076,1.42284087160721
"ENSG00000144395",163.551478949671,0.805537013600216,0.312293707422799,2.57942121295976,0.00989660310786259,0.0527927603375148,1
"ENSG00000119041",1775.88549161822,0.0896319463824042,0.116822631155379,0.767248139302646,0.442933996188864,0.54322324855603,1.32389842357787
"ENSG00000197121",28.3432148317765,-0.0260874144845521,0.640447112945036,-0.0407331283993014,0.96750865086009,1,0.882764140615971
"ENSG00000115594",13.7658785601158,2.87243561344198,0.682464597842283,4.20891519138667,2.56599671021859e-05,0.000597573521983774,1
"ENSG00000241962",8.09672248568351,0.961571507753046,0.891870241091689,1.07815180219046,0.280966017063891,0.486163505461965,1
"ENSG00000144182",42.0127330897397,-1.09244547164466,0.410966331261194,-2.65823593940679,0.00785508798343841,0.0490857727148461,0.882764140615971
"ENSG00000158411",444.133973660951,0.326154127247178,0.141323151534066,2.30786055721774,0.0210068934614285,0.0893037266961813,1
"ENSG00000185414",359.355124114379,-0.416118861118402,0.149537160375615,-2.78271207018492,0.00539066224436582,0.0334333241607026,1
"ENSG00000144214",8.12826120261723,0.692910762563575,0.835717516722446,0.829120783875708,0.407036064108805,0.871997089988033,0.542147831511416
"ENSG00000115514",268.995311375556,0.247851278613043,0.17069299517143,1.45202958307763,0.146493379752305,0.297704678935082,1.13290560769384
"ENSG00000178074",590.32713988666,0.0905775279090141,0.133042754034204,0.680815190323912,0.495988437051148,0.689634014684377,1
"ENSG00000162971",232.478322787578,1.04724300984018,0.212326224274263,4.93223582447099,8.12936851973077e-07,3.12941603684366e-05,1.06206708398798
"ENSG00000074054",2014.98692562998,-0.0756746805632557,0.118887797746852,-0.6365218466271,0.524436346280496,0.582891491025122,1.40058761104078
"ENSG00000115524",8232.70816936909,-0.0404207548654074,0.093338488137933,-0.433055598733019,0.664974378601916,0.817809183253753,1
"ENSG00000115541",260.0062958641,-0.486023168023741,0.236802179547321,-2.05244381176237,0.0401265503965177,0.132060542536076,1.06206708398798
"ENSG00000115540",212.271021168159,0.557906111951462,0.185858900544624,3.00177236772963,0.00268412803243984,0.0290090689084071,0.603264584698864
"ENSG00000154479",8.39791499069409,-1.89932629292496,0.783615934087902,-2.42379743737051,0.0153591698968447,0.0724458971602526,1
"ENSG00000144362",28.7284474297444,-0.0833270586952444,0.541662472075693,-0.15383576118155,0.877739236101365,1,0.686717183744611
"ENSG00000213160",81.1285125469054,0.785435858903766,0.344888768182074,2.27735992402373,0.0227647412143362,0.0946094290834341,1
"ENSG00000138385",2538.71868806975,0.0942335095434055,0.144943433830577,0.650139899773273,0.515601858200896,0.595866457404946,1.32389842357787
"ENSG00000138382",440.018147618768,-0.105695902251671,0.158988298337808,-0.664803028629784,0.506176485278053,0.671150752806994,1.07180620776047
"ENSG00000144381",16917.8957724735,-0.528017100994688,0.101043805875947,-5.22562562264273,1.73567231249664e-07,6.5473741449103e-06,1.42284087160721
"ENSG00000144357",2745.67028999727,0.0830612495243315,0.101357920188633,0.819484549108245,0.412510013757278,0.496498398089157,1.42284087160721
"ENSG00000116044",742.148475798267,0.108654684680434,0.113785025380057,0.954911987034436,0.339622207335813,0.513701562657091,1.11252131364215
"ENSG00000196659",57.7149617132246,-0.433825055487159,0.32549096788476,-1.33283285341655,0.182586661729139,0.369909471213326,1
"ENSG00000197557",78.9300349186175,0.62929423703295,0.382919733600105,1.64341030721112,0.100298068983244,0.253600274890654,1
"ENSG00000079785",5796.24417827417,-0.0616214465484765,0.113163501824034,-0.544534638423403,0.586073618944989,0.617528592766652,1.42284087160721
"ENSG00000115053",22181.1893253912,-0.389711750127608,0.128862637586082,-3.02424160662764,0.00249257292941672,0.0155239141202175,1.32389842357787
"ENSG00000170144",10976.7218493457,-0.417531730900678,0.111627600679363,-3.74039868598438,0.000183728593837015,0.00274140490804242,1
"ENSG00000172428",268.726647759845,0.331091524570435,0.1964432556505,1.68543085622392,0.0919054745849884,0.330586005969722,0.603264584698864
"ENSG00000130414",1280.96919527559,-0.0786628636684193,0.0996758593358652,-0.789186711732867,0.430002887385719,0.534126410275621,1.32389842357787
"ENSG00000180228",270.406268386091,0.620098743605686,0.221197030279776,2.80337734562426,0.00505704633970464,0.0306039363926184,1.06206708398798
"ENSG00000116095",604.373419577244,0.119831052065073,0.127915548085825,0.936798175501482,0.34886238399943,0.556008908207471,1
"ENSG00000143977",504.625250867287,0.422299043214618,0.179383225263108,2.35417242941873,0.018563997542958,0.082284646643444,1
"ENSG00000035141",417.738191828675,-0.432460281382257,0.211277182760164,-2.04688587632851,0.0406692911512694,0.12736444410504,1.13290560769384
