"","ProE.Infected.21","ProE.Infected.22","ProE.Infected.31","ProE.Infected.32"
"PF3D7_1033600",244.154769294434,341.324945668846,207.238467710653,225.821992051066
"PF3D7_1003500",1084.21270432444,1399.86433413552,1054.79066257858,1633.44574250271
"PF3D7_1032900",227.601903579557,246.272429153471,236.464405464719,605.95567867036
"PF3D7_1008400",732.464307883302,782.022976785583,358.68196334536,632.301577742984
"PF3D7_1034900",211.04903786468,233.31072235592,276.317956947537,184.42129350837
"PF3D7_1001900",550.382785019657,665.367615607623,486.213328090377,526.917981452487
"PF3D7_1031500",219.325470722119,198.746170895784,159.414205931271,161.839094303264
"PF3D7_1032700",111.731843575419,142.578774773062,47.8242617793814,67.7465976153198
"PF3D7_1020700",405.545210014484,276.51641168109,185.98324025315,1381.27785137902
"PF3D7_1012900",281.398717152907,371.568928196465,281.631763811912,368.842587016741
"PF3D7_1020400",41.3821642871922,99.3730854478918,276.317956947537,56.4554980127665
"PF3D7_1012500",70.3496792882268,146.899343705579,191.297047117525,244.640491388655
"PF3D7_1022100",57.9350300020691,99.3730854478918,63.7656823725085,41.4006985426954
"PF3D7_1015300",91.0407614318229,207.387308760818,308.200798133791,60.2191978802842
"PF3D7_1012600",405.545210014484,362.927790331431,188.640143685338,978.561965554619
"PF3D7_1004400",153.114007862611,56.1673961227214,175.355626524398,52.6917981452487
"PF3D7_1028400",49.6585971446307,90.7319475828577,82.3640063978235,154.311694568228
"PF3D7_1037300",264.84585143803,190.105033030749,247.09201919347,289.804889798868
"PF3D7_1026800",1887.02669149597,1456.03173025824,1487.8659220252,1753.88413826328
"PF3D7_1017600",409.683426443203,492.544858306942,310.857701565979,575.846079730218
"PF3D7_1032100",521.415270018622,501.185996171976,313.514604998167,572.0823798627
"PF3D7_1008800",1406.99358576454,1123.34792245443,1200.92035134891,1494.18884740455
"PF3D7_1039000",293.813366439065,600.559081619868,459.644293768499,545.736480790076
"PF3D7_1013500",62.0732464307883,90.7319475828577,286.945570676288,143.020594965675
"PF3D7_1036900",2884.3368508173,2134.36105266341,2994.33016807571,2514.15151150187
"PF3D7_1008500",144.837575005173,146.899343705579,302.886991269415,602.191978802842
"PF3D7_1016400",177.943306434927,246.272429153471,180.669433388774,447.880284234614
"PF3D7_1012400",852.47258431616,617.841357349936,1105.27182779015,782.849572443695
"PF3D7_1002200",277.260500724188,211.707877693335,207.238467710653,86.5650969529086
"PF3D7_1016800",99.3171942892613,95.0525165153747,124.874461312829,109.147296158015
"PF3D7_1010600",343.471963583695,384.530634994016,382.594094235051,188.184993375888
"PF3D7_1030100",235.878336436996,298.119256343675,289.602474108476,146.784294833193
"PF3D7_1021100",148.975791433892,142.578774773062,146.129688770332,775.32217270866
"PF3D7_1015600",49.6585971446307,51.8468271902044,217.866081439404,41.4006985426954
"PF3D7_1019400",339.333747154976,90.7319475828577,95.6485235587627,240.876791521137
"PF3D7_1022000",699.358576453548,639.444202012521,377.280287370675,255.931590991208
"PF3D7_1019000",1680.11587006,2501.60941192736,1705.7320034646,1851.74033481874
"PF3D7_1027100",252.431202151873,311.080963141226,167.384916227835,462.935083704685
"PF3D7_1004000",1344.92033933375,1222.72100790232,1187.63583418797,1584.51764422498
"PF3D7_1037000",45.5203807159114,47.5262582576874,66.4225858046963,60.2191978802842
"PF3D7_1004300",1125.59486861163,911.640044761094,735.962250716035,745.212573768517
"PF3D7_1021900",285.536933581626,69.1291029202725,233.807502032531,101.61989642298
"PF3D7_1033200",115.870060004138,272.195842748573,464.958100632874,357.551487414188
"PF3D7_1021400",322.780881440099,207.387308760818,183.326336820962,120.438395760568
"PF3D7_1035800",707.635009310987,924.601751558645,520.753072708819,493.044682644827
"PF3D7_1014600",1224.91206290089,1114.70678458939,1445.35546711019,1238.25725641334
"PF3D7_1037600",165.528657148769,371.568928196465,199.267757414089,158.075394435746
"PF3D7_1016200",78.6261121456652,47.5262582576874,74.3932961012599,293.568589666386
"PF3D7_1001700",62.0732464307883,108.014223312926,92.9916201265749,150.547994700711
"PF3D7_1002100",1038.69232360852,1062.85995739919,1142.46847584078,1136.63735999036
"PF3D7_1033400",550.382785019657,695.611598135243,672.196568343527,553.263880525111
"PF3D7_1018300",442.789157872957,807.946390380685,523.409976141007,504.33578224738
"PF3D7_1028000",140.699358576454,116.65536117796,122.217557880641,161.839094303264
"PF3D7_1027800",2967.10117939168,3914.43545286043,2858.82809303413,3665.8436709623
"PF3D7_1005600",273.122284295469,64.8085339877555,185.98324025315,557.027580392629
"PF3D7_1006200",608.317815021726,432.056893251703,510.125458980068,489.280982777309
"PF3D7_1028300",99.3171942892613,120.975930110477,154.100399066896,560.791280260147
"PF3D7_1023900",3099.5241051107,1952.8971574977,2662.21723905223,2834.06600024088
"PF3D7_1001500",1361.47320504862,1546.7636778411,1506.46424605051,1242.02095628086
"PF3D7_1018700",554.521001448376,492.544858306942,456.987390336311,304.859689268939
"PF3D7_1018900",45.5203807159114,69.1291029202725,34.5397446184421,158.075394435746
"PF3D7_1011800",1816.67701220774,2510.2505497924,1543.66089410114,1275.89425508852
"PF3D7_1033100",2710.53176081109,2907.74289158396,2096.29680799622,2077.56232686981
"PF3D7_1013900",397.268777157045,738.817287460413,486.213328090377,289.804889798868
"PF3D7_1018600",401.406993585765,518.468271902044,292.259377540664,459.171383837167
"PF3D7_1016700",376.577695013449,86.4113786503407,313.514604998167,470.462483439721
"PF3D7_1005500",455.203807159114,233.31072235592,183.326336820962,289.804889798868
"PF3D7_1019300",140.699358576454,56.1673961227214,98.3054269909506,308.623389136457
"PF3D7_1038800",380.715911442168,237.631291288437,193.953950549713,146.784294833193
"PF3D7_1021500",144.837575005173,103.693654380409,247.09201919347,37.6369986751776
"PF3D7_1026000",78.6261121456652,138.258205840545,100.962330423138,127.965795495604
"PF3D7_1005100",82.7643285743844,203.066739828301,148.78659220252,97.8561965554619
"PF3D7_1002700",107.5936271467,69.1291029202725,77.0501995334478,52.6917981452487
"PF3D7_1031600",480.03310573143,276.51641168109,100.962330423138,120.438395760568
"PF3D7_1021700",1270.4324436168,1360.97921374287,818.326257113859,1471.60664819945
"PF3D7_1001400",972.480860749017,751.778994257964,948.514525291064,1257.07575575093
"PF3D7_1020900",231.740120008276,937.563458356196,403.849321692554,504.33578224738
"PF3D7_1012000",103.455410717981,164.181619435647,53.1380686437571,90.3287968204263
"PF3D7_1007700",173.805090006207,203.066739828301,502.154748683504,447.880284234614
"PF3D7_1030300",355.886612869853,315.401532073743,233.807502032531,414.006985426954
"PF3D7_1013100",314.504448582661,125.296499042994,273.661053515349,316.150788871492
"PF3D7_1022400",637.28533002276,617.841357349936,425.104549150057,350.024087679152
"PF3D7_1028500",186.219739292365,298.119256343675,47.8242617793814,63.982897747802
"PF3D7_1009400",111.731843575419,73.4496718527896,193.953950549713,52.6917981452487
"PF3D7_1008000",1237.32671218705,967.807440883816,956.485235587627,1573.22654462243
"PF3D7_1015900",4763.08710945582,4679.17615391595,4994.97845251316,3797.57316632542
"PF3D7_1026600",173.805090006207,116.65536117796,53.1380686437571,176.893893773335
"PF3D7_1025000",496.585971446307,587.597374822317,297.57318440504,365.078887149223
"PF3D7_1034000",78.6261121456652,99.3730854478918,90.334716694387,52.6917981452487
"PF3D7_1004200",169.666873577488,77.7702407853066,53.1380686437571,203.239792845959
"PF3D7_1009200",74.487895716946,159.86105050313,55.7949720759449,37.6369986751776
"PF3D7_1009800",132.422925719015,69.1291029202725,225.836791735968,244.640491388655
"PF3D7_0929000",107.5936271467,82.0908097178236,119.560654448453,184.42129350837
"PF3D7_0904100",62.0732464307883,99.3730854478918,196.610853981901,278.513790196315
"PF3D7_0934000",78.6261121456652,112.334792245443,74.3932961012599,139.256895098157
"PF3D7_0907400",326.919097868819,371.568928196465,478.242617793814,560.791280260147
"PF3D7_0916700",773.846472170495,432.056893251703,961.799042452003,538.20908105504
"PF3D7_0902300",173.805090006207,99.3730854478918,122.217557880641,79.0376972178731
"PF3D7_0923900",513.138837161183,95.0525165153747,247.09201919347,135.49319523064
"PF3D7_0907600",169.666873577488,194.425601963267,95.6485235587627,180.657593640853
"PF3D7_0913000",140.699358576454,207.387308760818,233.807502032531,169.366494038299
"PF3D7_0905800",111.731843575419,211.707877693335,193.953950549713,282.277490063832
"PF3D7_0910500",281.398717152907,237.631291288437,151.443495634708,530.681681320005
"PF3D7_0927900",157.25222429133,69.1291029202725,98.3054269909506,301.095989401421
"PF3D7_0925800",78.6261121456652,56.1673961227214,39.8535514828178,45.1643984102132
"PF3D7_0926000",53.7968135733499,285.157549546124,143.472785338144,60.2191978802842
"PF3D7_0935100",111.731843575419,64.8085339877555,167.384916227835,60.2191978802842
"PF3D7_0933000",281.398717152907,86.4113786503407,207.238467710653,63.982897747802
"PF3D7_0903500",777.984688599214,328.363238871295,940.5438149945,809.195471516319
"PF3D7_0919000",1125.59486861163,725.855580662862,1554.28850782989,1513.00734674214
"PF3D7_0906500",202.772605007242,125.296499042994,260.37653635441,199.476092978442
"PF3D7_0908800",57.9350300020691,51.8468271902044,95.6485235587627,48.9280982777309
"PF3D7_0918800",111.731843575419,64.8085339877555,53.1380686437571,150.547994700711
"PF3D7_0913900",86.9025450031037,220.349015558369,151.443495634708,210.767192580995
"PF3D7_0906700",82.7643285743844,43.2056893251703,63.7656823725085,60.2191978802842
"PF3D7_0909300",49.6585971446307,86.4113786503407,63.7656823725085,338.732988076599
"PF3D7_0903100",91.0407614318229,120.975930110477,79.7071029656356,346.260387811634
"PF3D7_0905100",438.650941444238,669.68818454014,342.740542752233,365.078887149223
"PF3D7_0907200",405.545210014484,410.454048589118,196.610853981901,278.513790196315
"PF3D7_0911400",95.1789778605421,99.3730854478918,37.19664805063,37.6369986751776
"PF3D7_0909900",248.292985723153,427.736324319186,204.581564278465,150.547994700711
"PF3D7_0912000",144.837575005173,95.0525165153747,79.7071029656356,116.674695893051
"PF3D7_0925700",442.789157872957,267.875273816056,406.506225124742,184.42129350837
"PF3D7_0909700",691.08214359611,349.96608353388,329.456025591294,267.222690593761
"PF3D7_0935000",57.9350300020691,95.0525165153747,244.435115761283,75.2739973503553
"PF3D7_0914300",231.740120008276,237.631291288437,170.041819660023,63.982897747802
"PF3D7_0922700",169.666873577488,246.272429153471,116.903751016266,116.674695893051
"PF3D7_0928900",41.3821642871922,64.8085339877555,130.188268177205,116.674695893051
"PF3D7_0921600",268.984067866749,138.258205840545,193.953950549713,191.948693243406
"PF3D7_0930300",2222.22222222222,2289.90153423403,2686.12936994192,2724.91870408286
"PF3D7_0924000",285.536933581626,194.425601963267,318.828411862542,165.602794170782
"PF3D7_0914200",128.284709290296,116.65536117796,143.472785338144,112.910996025533
"PF3D7_0921800",53.7968135733499,86.4113786503407,148.78659220252,447.880284234614
"PF3D7_0904600",467.618456445272,332.683807803812,616.401596267582,372.606286884259
"PF3D7_0920800",177.943306434927,224.669584490886,366.652673641924,545.736480790076
"PF3D7_0916400",82.7643285743844,95.0525165153747,26.5690343218785,60.2191978802842
"PF3D7_0919100",115.870060004138,272.195842748573,215.209178007216,105.383596290497
"PF3D7_0905200",273.122284295469,155.540481570613,366.652673641924,557.027580392629
"PF3D7_0913700",41.3821642871922,47.5262582576874,87.6778132621992,52.6917981452487
"PF3D7_0912900",41.3821642871922,423.415755386669,193.953950549713,60.2191978802842
"PF3D7_0930800",438.650941444238,492.544858306942,215.209178007216,368.842587016741
"PF3D7_0931400",190.357955721084,164.181619435647,77.0501995334478,293.568589666386
"PF3D7_0902600.1",99.3171942892613,69.1291029202725,225.836791735968,327.441888474046
"PF3D7_0911800",70.3496792882268,190.105033030749,100.962330423138,52.6917981452487
"PF3D7_0914700",380.715911442168,453.659737914289,568.577334488201,997.380464892208
"PF3D7_0928400",223.463687150838,496.865427239459,53.1380686437571,79.0376972178731
"PF3D7_0902200",161.39044072005,362.927790331431,178.012529956586,48.9280982777309
"PF3D7_0935200",422.098075729361,600.559081619868,403.849321692554,240.876791521137
"PF3D7_0922500",2350.50693151252,2441.12144687212,1854.51859566712,1275.89425508852
"PF3D7_0918100",124.146492861577,103.693654380409,42.5104549150057,327.441888474046
"PF3D7_0910200",616.594247879164,648.085339877555,276.317956947537,233.349391786101
"PF3D7_0934500",426.23629215808,159.86105050313,379.937190802863,647.356377213055
"PF3D7_0922600",339.333747154976,570.315099092248,302.886991269415,127.965795495604
"PF3D7_0905900",430.374508586799,198.746170895784,451.673583471935,703.811875225822
"PF3D7_0922200",2077.38464721705,1793.03610699457,1389.56049503425,1433.96964952427
"PF3D7_0925900",1373.88785433478,881.396062233475,1078.70279346827,684.993375888233
"PF3D7_0903400",1626.31905648665,1685.02188368164,1761.52697554055,2435.11381428399
"PF3D7_0923400",99.3171942892613,125.296499042994,201.924660846277,75.2739973503553
"PF3D7_0922100",1142.14773432651,954.845734086265,1410.81572249175,1072.65446224256
"PF3D7_0909400",806.952203600248,704.252736000277,696.108699233218,553.263880525111
"PF3D7_0906000",111.731843575419,82.0908097178236,29.2259377540664,75.2739973503553
"PF3D7_0925200",124.146492861577,82.0908097178236,74.3932961012599,71.5102974828375
"PF3D7_0924400",393.130560728326,207.387308760818,148.78659220252,203.239792845959
"PF3D7_0924700",82.7643285743844,43.2056893251703,26.5690343218785,60.2191978802842
"PF3D7_0907700",533.82991930478,375.889497128982,472.928810929438,214.530892448513
"PF3D7_0917600",223.463687150838,207.387308760818,63.7656823725085,180.657593640853
"PF3D7_0930500",120.008276432857,220.349015558369,185.98324025315,154.311694568228
"PF3D7_0932800",211.04903786468,172.822757300681,316.171508430355,274.750090328797
"PF3D7_0921900",111.731843575419,738.817287460413,263.033439786598,688.757075755751
"PF3D7_0918900",595.903165735568,233.31072235592,658.912051182588,357.551487414188
"PF3D7_0914500",91.0407614318229,116.65536117796,90.334716694387,161.839094303264
"PF3D7_0910100",165.528657148769,151.219912638096,403.849321692554,308.623389136457
"PF3D7_0916900",124.146492861577,302.439825276192,332.112929023482,135.49319523064
"PF3D7_0918700",41.3821642871922,56.1673961227214,63.7656823725085,82.8013970853908
"PF3D7_0931100",281.398717152907,423.415755386669,499.497845251317,267.222690593761
"PF3D7_0903900",1088.35092075316,648.085339877555,632.343016860709,986.089365289654
"PF3D7_0915400",2284.29546865301,2484.32713619729,2967.76113375383,2224.346621703
"PF3D7_0933900",206.910821435961,470.942013644357,409.163128556929,523.154281584969
"PF3D7_0904000",405.545210014484,466.62144471184,680.167278640091,338.732988076599
"PF3D7_0906600",2772.60500724188,1901.05033030749,2388.55618553688,1968.41503071179
"PF3D7_0932300",182.081522863646,341.324945668846,92.9916201265749,56.4554980127665
"PF3D7_0917900",3157.45913511277,3659.52188584193,3663.86983298705,4994.42972419607
"PF3D7_0911900",1390.44072004966,1369.6203516079,1187.63583418797,1117.81886065278
"PF3D7_0933600",322.780881440099,60.4879650552385,77.0501995334478,124.202095628086
"PF3D7_0912500",148.975791433892,345.645514601363,260.37653635441,459.171383837167
"PF3D7_0926100",1899.44134078212,2341.74836142423,2250.39720706311,1893.14103336144
"PF3D7_0913200",434.512725015518,626.48249521497,879.435036054179,651.120077080573
"PF3D7_0922800",302.089799296503,328.363238871295,130.188268177205,90.3287968204263
"PF3D7_0929200",426.23629215808,743.13785639293,940.5438149945,229.585691918584
"PF3D7_0921200",318.64266501138,194.425601963267,247.09201919347,429.061784897025
"PF3D7_0815200",364.163045727292,617.841357349936,815.669353681671,858.12356979405
"PF3D7_0802500",53.7968135733499,64.8085339877555,42.5104549150057,71.5102974828375
"PF3D7_0827300",190.357955721084,254.913567018505,108.933040719702,154.311694568228
"PF3D7_0809100",91.0407614318229,51.8468271902044,55.7949720759449,52.6917981452487
"PF3D7_0820000",728.326091454583,674.008753472657,916.631684104809,1223.20245694327
"PF3D7_0804000",604.179598593006,699.932167067759,329.456025591294,677.465976153198
"PF3D7_0814000",2764.32857438444,3378.68490522832,2457.63567477376,2179.18222329279
"PF3D7_0831500",120.008276432857,220.349015558369,108.933040719702,233.349391786101
"PF3D7_0818400",144.837575005173,172.822757300681,100.962330423138,180.657593640853
"PF3D7_0827900",1568.38402648459,1278.88840402504,1918.28427803963,1467.84294833193
"PF3D7_0814500",591.764949306849,120.975930110477,122.217557880641,214.530892448513
"PF3D7_0803100",608.317815021726,686.970460270208,419.790742285681,621.010478140431
"PF3D7_0803800",281.398717152907,198.746170895784,685.481085504466,165.602794170782
"PF3D7_0821800",657.976412166356,505.506565104493,696.108699233218,207.003492713477
"PF3D7_0827800",343.471963583695,544.391685497146,411.820031989117,515.626881849934
"PF3D7_0825500",306.228015725222,146.899343705579,196.610853981901,805.431771648802
"PF3D7_0819000",463.480240016553,367.248359263948,648.284437453836,673.70227628568
"PF3D7_0824900",198.634388578523,246.272429153471,212.552274575028,346.260387811634
"PF3D7_0820900",273.122284295469,198.746170895784,34.5397446184421,169.366494038299
"PF3D7_0829000",111.731843575419,56.1673961227214,45.1673583471935,86.5650969529086
"PF3D7_0821700",401.406993585765,155.540481570613,255.062729490034,579.609779597736
"PF3D7_0814300",244.154769294434,151.219912638096,116.903751016266,270.986390461279
"PF3D7_0818800",124.146492861577,613.520788417419,175.355626524398,368.842587016741
"PF3D7_0818200",1307.67639147527,1183.83588750967,1421.4433362205,1799.04853667349
"PF3D7_0811300",4742.39602731223,3555.82823146152,4410.45969743184,4019.63145850897
"PF3D7_0820300",372.43947858473,518.468271902044,504.811652115692,267.222690593761
"PF3D7_0802300",256.569418580592,354.286652466397,278.974860379725,105.383596290497
"PF3D7_0826700",2586.38526794951,2497.28884299485,3159.05818087136,2766.31940262556
"PF3D7_0813000",289.675150010346,207.387308760818,273.661053515349,165.602794170782
"PF3D7_0807900",198.634388578523,466.62144471184,348.054349616609,222.058292183548
"PF3D7_0827000",339.333747154976,492.544858306942,443.702873175372,541.972780922558
"PF3D7_0823200",1427.68466790813,1131.98906031946,858.179808596677,681.229676020715
"PF3D7_0807300",128.284709290296,565.994530159731,568.577334488201,127.965795495604
"PF3D7_0807600",881.440099317194,1019.65426807402,741.276057580411,2006.05202938697
"PF3D7_0826900",148.975791433892,129.617067975511,92.9916201265749,48.9280982777309
"PF3D7_0802000",749.017173598179,1127.66849138695,991.024980206069,252.16789112369
"PF3D7_0826500",343.471963583695,306.760394208709,427.761452582244,398.952185956883
"PF3D7_0822300",128.284709290296,129.617067975511,103.619233855326,94.0924966879441
"PF3D7_0803000",190.357955721084,207.387308760818,217.866081439404,131.729495363122
"PF3D7_0815600",442.789157872957,414.774617521635,797.071029656356,462.935083704685
"PF3D7_0821100",521.415270018622,553.03282336218,656.2551477504,323.678188606528
"PF3D7_0812100",550.382785019657,842.510941840822,547.322107030698,1072.65446224256
"PF3D7_0823300",641.423546451479,596.238512687351,802.384836520732,636.065277610502
"PF3D7_0805600",194.496172149803,190.105033030749,172.698723092211,52.6917981452487
"PF3D7_0818000",128.284709290296,90.7319475828577,456.987390336311,327.441888474046
"PF3D7_0807800",148.975791433892,302.439825276192,488.870231522565,191.948693243406
"PF3D7_0821400",186.219739292365,151.219912638096,180.669433388774,240.876791521137
"PF3D7_0821300",190.357955721084,181.463895165715,66.4225858046963,455.40768396965
"PF3D7_0803600.1",248.292985723153,216.028446625852,175.355626524398,244.640491388655
"PF3D7_0801000",1204.22098075729,1797.35667592709,1867.80311282806,1471.60664819945
"PF3D7_0808300",289.675150010346,120.975930110477,369.309577074112,124.202095628086
"PF3D7_0811200",264.84585143803,341.324945668846,496.840941819129,681.229676020715
"PF3D7_0811400",252.431202151873,259.234135951022,215.209178007216,922.106467541852
"PF3D7_0804500",823.505069315125,1360.97921374287,858.179808596677,1178.03805853306
"PF3D7_0813400",1551.83116076971,1149.27133604953,1501.15043918614,2450.16861375407
"PF3D7_0813900",881.440099317194,1330.73523121525,1264.68603372142,1381.27785137902
"PF3D7_0817500",273.122284295469,553.03282336218,382.594094235051,52.6917981452487
"PF3D7_0818900",12240.8441961515,11803.7943236365,14573.1153255504,12875.6172467783
"PF3D7_0824800",206.910821435961,341.324945668846,310.857701565979,270.986390461279
"PF3D7_0807200",95.1789778605421,73.4496718527896,69.0794892368842,82.8013970853908
"PF3D7_0817900",111.731843575419,216.028446625852,204.581564278465,139.256895098157
"PF3D7_0801800",993.171942892613,851.152079705856,1057.44756601077,1531.82584607973
"PF3D7_0812400",256.569418580592,280.836980613607,419.790742285681,609.719378537878
"PF3D7_0830400",120.008276432857,250.592998085988,294.916280972852,48.9280982777309
"PF3D7_0806700",376.577695013449,691.291029202725,427.761452582244,131.729495363122
"PF3D7_0814900",53.7968135733499,56.1673961227214,178.012529956586,82.8013970853908
"PF3D7_0830600",1051.10697289468,531.429978699595,911.317877240434,1178.03805853306
"PF3D7_0823100",78.6261121456652,250.592998085988,87.6778132621992,146.784294833193
"PF3D7_0813700",140.699358576454,341.324945668846,140.815881905956,131.729495363122
"PF3D7_0805500",235.878336436996,393.17177285905,98.3054269909506,267.222690593761
"PF3D7_0809900",264.84585143803,414.774617521635,252.405826057846,191.948693243406
"PF3D7_0801900",1071.79805503828,1166.5536117796,988.368076773882,895.760568469228
"PF3D7_0804600",49.6585971446307,56.1673961227214,164.728012795647,48.9280982777309
"PF3D7_0822600",835.919718601283,946.20459622123,972.426656180754,1019.96266409731
"PF3D7_0828300",49.6585971446307,69.1291029202725,50.4811652115692,135.49319523064
"PF3D7_0814200",3844.40306228016,3071.92451101961,3055.43894701603,3330.87438275322
"PF3D7_0826100",5536.93358162632,5297.01751126588,6089.62266657456,5638.02240154161
"PF3D7_0802400",186.219739292365,280.836980613607,140.815881905956,376.369986751776
"PF3D7_0801700",252.431202151873,315.401532073743,257.719632922222,188.184993375888
"PF3D7_0818700",897.992965032071,1071.50109526422,890.062649782931,971.034565819583
"PF3D7_0803500",124.146492861577,146.899343705579,172.698723092211,67.7465976153198
"PF3D7_0806800",451.065590730395,440.698031116737,629.686113428521,387.66108635433
"PF3D7_0818500",364.163045727292,496.865427239459,549.979010462886,387.66108635433
"PF3D7_0813300",1444.23753362301,1844.88293418477,1325.79481266174,971.034565819583
"PF3D7_0813600",74.487895716946,198.746170895784,156.757302499083,282.277490063832
"PF3D7_0812500",604.179598593006,717.214442797828,552.635913895074,880.705768999157
"PF3D7_0809200",451.065590730395,250.592998085988,247.09201919347,188.184993375888
"PF3D7_0820500",244.154769294434,125.296499042994,374.623383938487,496.808382512345
"PF3D7_0830500",1733.91268363335,2086.83479440573,2189.28842812279,1558.17174515235
"PF3D7_0831700",13879.5779019243,13385.1225529378,11429.9985652721,10327.5924364687
"PF3D7_0817300",951.789778605421,803.625821448168,605.773982538831,1238.25725641334
"PF3D7_0807500",393.130560728326,82.0908097178236,132.845171609393,41.4006985426954
"PF3D7_0823800",111.731843575419,69.1291029202725,268.347246650973,37.6369986751776
"PF3D7_0810600",1431.82288433685,1434.42888559566,1054.79066257858,477.989883174756
"PF3D7_0730300",1878.75025863853,2575.05908378015,1764.18387897273,971.034565819583
"PF3D7_0721200",120.008276432857,73.4496718527896,90.334716694387,94.0924966879441
"PF3D7_0721000",914.545830746948,224.669584490886,212.552274575028,331.205588341563
"PF3D7_0710700",57.9350300020691,99.3730854478918,74.3932961012599,90.3287968204263
"PF3D7_0721300",202.772605007242,272.195842748573,263.033439786598,139.256895098157
"PF3D7_0728900",120.008276432857,133.937636908028,369.309577074112,52.6917981452487
"PF3D7_0717700",467.618456445272,406.133479656601,576.548044784764,301.095989401421
"PF3D7_0701900",78.6261121456652,138.258205840545,47.8242617793814,82.8013970853908
"PF3D7_0717400",248.292985723153,384.530634994016,244.435115761283,71.5102974828375
"PF3D7_0713900",2276.01903579557,1577.00766036872,1644.62322452428,2258.21992051066
"PF3D7_0704400",86.9025450031037,120.975930110477,100.962330423138,45.1643984102132
"PF3D7_0707700",306.228015725222,345.645514601363,263.033439786598,244.640491388655
"PF3D7_0722300",219.325470722119,159.86105050313,108.933040719702,176.893893773335
"PF3D7_0726300",70.3496792882268,254.913567018505,100.962330423138,105.383596290497
"PF3D7_0724700",691.08214359611,738.817287460413,632.343016860709,523.154281584969
"PF3D7_0729300",252.431202151873,259.234135951022,116.903751016266,131.729495363122
"PF3D7_0705600",413.821642871922,155.540481570613,324.142218726918,304.859689268939
"PF3D7_0723400",877.301882888475,1365.29978267538,908.660973808246,1576.99024448994
"PF3D7_0702000",124.146492861577,194.425601963267,241.778212329095,71.5102974828375
"PF3D7_0722400",575.212083591972,276.51641168109,414.476935421305,248.404191256172
"PF3D7_0719600",2387.75087937099,4190.95186454152,2816.31763811912,2758.79200289052
"PF3D7_0703500",3935.44382371198,4977.29541025962,3974.72753455303,3063.65169215946
"PF3D7_0714200",331.057314297538,341.324945668846,215.209178007216,594.664579067807
"PF3D7_0729400",107.5936271467,125.296499042994,140.815881905956,146.784294833193
"PF3D7_0711000",153.114007862611,108.014223312926,114.246847584078,203.239792845959
"PF3D7_0710200",111.731843575419,51.8468271902044,34.5397446184421,101.61989642298
"PF3D7_0712300",62.0732464307883,47.5262582576874,188.640143685338,60.2191978802842
"PF3D7_0726400",715.911442168425,457.980306846806,656.2551477504,286.04118993135
"PF3D7_0711500",256.569418580592,168.502188368164,159.414205931271,67.7465976153198
"PF3D7_0725300",413.821642871922,151.219912638096,231.150598600343,259.695290858726
"PF3D7_0711700",430.374508586799,138.258205840545,71.7363926690721,124.202095628086
"PF3D7_0702500",401.406993585765,319.722101006261,382.594094235051,398.952185956883
"PF3D7_0704200",550.382785019657,254.913567018505,438.389066310996,203.239792845959
"PF3D7_0727400",74.487895716946,82.0908097178236,111.58994415189,82.8013970853908
"PF3D7_0705500",4783.77819159942,4506.35339661527,4984.35083878441,4512.6761411538
"PF3D7_0724100",231.740120008276,203.066739828301,289.602474108476,248.404191256172
"PF3D7_0704700",66.2114628595075,380.210066061499,170.041819660023,127.965795495604
"PF3D7_0717200",157.25222429133,47.5262582576874,100.962330423138,139.256895098157
"PF3D7_0719700",1125.59486861163,1002.37199234395,847.552194867925,643.592677345538
"PF3D7_0716800",393.130560728326,747.458425325447,135.502075041581,312.387089003974
"PF3D7_0726500",1816.67701220774,1840.56236525226,1812.00814075212,2126.49042514754
"PF3D7_0727200",66.2114628595075,60.4879650552385,170.041819660023,154.311694568228
"PF3D7_0705700",277.260500724188,414.774617521635,470.27190749725,323.678188606528
"PF3D7_0713400",211.04903786468,354.286652466397,108.933040719702,75.2739973503553
"PF3D7_0727900",711.773225739706,401.812910724084,518.096169276631,658.647476815609
"PF3D7_0708000",70.3496792882268,129.617067975511,31.8828411862542,135.49319523064
"PF3D7_0702200",140.699358576454,198.746170895784,140.815881905956,218.29459231603
"PF3D7_0722100",45.5203807159114,138.258205840545,71.7363926690721,613.483078405396
"PF3D7_0713500",165.528657148769,138.258205840545,98.3054269909506,237.113091653619
"PF3D7_0716000",513.138837161183,449.339168981772,271.004150083161,109.147296158015
"PF3D7_0725100",95.1789778605421,228.990153423403,220.522984871592,387.66108635433
"PF3D7_0720700",686.943927167391,1011.01313020899,836.924581139174,1155.45585932795
"PF3D7_0721600",757.293606455618,1840.56236525226,1110.58563465452,1595.80874382753
"PF3D7_0727300",53.7968135733499,95.0525165153747,55.7949720759449,56.4554980127665
